#Digilent WaveForms Network Analyzer - Bode
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-09 16:31:39.588
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 500
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42113 V
#Offset: 0.000260719 V
#Relative: no
#Channel: Channel 2
#Range: 5.45542 V
#Offset: 8.94103e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (°)
100.00000000000011,1.0019269933065076,2.3494476328524247,9.5199132399614896
101.39394576752927,1.0020222652303077,2.349750909176461,9.3955130986645798
102.80732238308657,1.0020210427566214,2.3503196726673652,9.2663176149508928
104.24040070215578,1.0019355285130005,2.3507168913589949,9.1404342077702481
105.69345535579895,1.0018823443892164,2.3515024172132915,9.0183561749158088
107.16676480328644,1.001890485415299,2.3518758978831382,8.8904758313645971
108.6606113854598,1.0020085366138063,2.3521421320812856,8.7753994576232941
110.17528137883886,1.0020589006837246,2.3523025535041011,8.6539325973053565
111.71106505048253,1.0019692927133981,2.3528876198916353,8.5320808378154993
113.2682567136155,1.0020043139833339,2.3531320434716654,8.4168827166670752
114.84715478402902,1.0019131648476656,2.3537365518774269,8.2980279670487249
116.44806183726878,1.0018675459648727,2.354211583776701,8.1895908205631471
118.07128466661916,1.0019682818282019,2.3542677152109373,8.0815343121918488
119.71713434189681,1.0019039353451185,2.3548228621787035,7.9535874930546555
121.38592626906289,1.0019601546186949,2.3550368696166553,7.8576125065805797
123.0779802506667,1.0018556064260271,2.3555267464075729,7.7509363742284023
124.79362054713128,1.0020867961330346,2.3554597793815333,7.6481475588898888
126.53317593889443,1.0020495009919936,2.355830726890995,7.5468495667160269
128.29697978941488,1.0020213419435051,2.3561959612959251,7.4285396510422999
130.08537010905732,1.0019936289762927,2.3566174310213421,7.3389455366473868
131.89868961986721,1.00208570792392,2.3566181416983034,7.2443374988532838
133.73728582124977,1.0018618984407757,2.3572346787079437,7.1525170057636274
135.60151105656348,1.0019795558907776,2.3572557366927755,7.0432125176940898
137.49172258064218,1.0019360099229633,2.3576559260946737,6.9449323326865979
139.40828262825801,1.0019873321902169,2.3576958258149654,6.8481190980104714
141.35155848353972,1.0019063559754275,2.3583755409965956,6.7563545166120704
143.32192255035753,1.0019859718339812,2.3584130814912645,6.6648763395445201
145.31975242368969,1.0020054311190238,2.3584764376511638,6.5765785651092727
147.34543096198374,1.0019112006043409,2.3590280613976016,6.4852605846223028
149.39934636052578,1.0020116459657074,2.3590156467965331,6.3816393274570622
151.48189222583474,1.0018249141910538,2.3596117680944482,6.3044456464661209
153.59346765108987,1.0019771289697139,2.3597370812962959,6.2169946541374852
155.73447729261352,1.0019669713058286,2.3597543883829259,6.137105676352121
157.90533144741758,1.0018165277077926,2.3602394272454346,6.0548845476532875
160.10644613183194,1.0020357028719267,2.3601203265614372,5.9689634580269342
162.33824316122798,1.0019537476168547,2.3604082841784404,5.8798089639993236
164.60115023085515,1.0018542362123297,2.3607789504813095,5.7970913798698405
166.89560099780249,1.0017874686588288,2.3611770099000613,5.7236946945599882
169.22203516410391,1.0018901723037061,2.3612278397279889,5.6412991601202336
171.58089856100068,1.0019325274685957,2.361455821323672,5.5540702916228497
173.97264323438026,1.0019540637349831,2.3613996707018967,5.4869535272162437
176.39772753140454,1.0018482410596572,2.3618632892205897,5.4106143849669905
178.85661618834635,1.001813364330024,2.3621105202986907,5.3368257892722966
181.34978041964973,1.001861351985692,2.3621462492259138,5.2542127806157026
183.87769800823287,1.0020247292187354,2.3620657550073769,5.1827459075633868
186.4408533970487,1.001886850084903,2.3623349801544049,5.1108257070806076
189.03973778192235,1.0019080796963078,2.3622787534046257,5.0409687668236778
191.67484920568171,1.0018581544068597,2.3622404201194578,4.9717763606230818
194.34669265360222,1.0019324010419008,2.3628859491086689,4.902316556686884
197.05578015018003,1.0018034898978838,2.3632057959623918,4.8216392615837123
199.80263085725528,1.0018829551626098,2.3632615661215199,4.7625014065673952
202.58777117350192,1.0019020255029081,2.363093212209892,4.7037755410275111
205.41173483530662,1.0021060435367737,2.3630185334692384,4.6291422110551252
208.27506301905166,1.0021161898905042,2.362706248882263,4.5668924952565817
211.17830444482468,1.0017591765333327,2.3637965750649697,4.4973877805498521
214.12201548157316,1.0019035724385861,2.3637304151512386,4.4438439905143028
217.10676025372672,1.0018959345062164,2.3637149846527103,4.3791172782733554
220.13311074930323,1.0019961616333037,2.3638492074186233,4.316628190704435
223.20164692952372,1.001980842665567,2.3637265727331047,4.2526334119480396
226.31295683995319,1.0019026076545363,2.3642304713805014,4.2043031691924284
229.46763672319386,1.0018954612986812,2.3646260820653882,4.1383779708311437
232.66629113314602,1.0020743850179996,2.3642914037442258,4.0786079782806155
235.90953305086384,1.001839242592099,2.3647046974902506,4.0172531387944161
239.19798400202424,1.001869991564714,2.364579333662947,3.9634710468706613
242.53227417603554,1.0018652994165391,2.3644863934478266,3.916828615703281
245.91304254680466,1.0018494588385631,2.3647912552425585,3.8503454813054816
249.34093699518831,1.0019238025963288,2.3646699170511951,3.8050082217202998
252.81661443315031,1.0019156252476389,2.3648312182977804,3.7382410248449567
256.34074092965176,1.0018685580290683,2.364677535940614,3.6897764248341502
259.91399183829355,1.0018069014576709,2.3652653306045361,3.638909982896422
263.53705192673982,1.0018285601420953,2.3651363559821874,3.5869115658320467
267.21061550794383,1.0018972897879146,2.3649691132181019,3.5310404480597413
270.93538657320545,1.0018377138288364,2.3655384353286144,3.4890742625258042
274.71207892708145,1.0018452609449928,2.365694554346514,3.4352006769342438
278.54141632417713,1.0018711788811778,2.3656730237882639,3.382661981975815
282.42413260784383,1.0018954588989333,2.3656836982797445,3.3414377346011293
286.36097185081189,1.0018410602828591,2.3656069563155055,3.2934124026758127
290.35268849778168,1.0019940664727498,2.3656458575087975,3.242573622228818
294.40004751000367,1.0018946301678515,2.3656693083967912,3.1950119631037808
298.50382451187352,1.0020465092254511,2.3658000636724785,3.1475124053705201
302.66480593956919,1.002086280078758,2.3655645959714482,3.1031807056869809
306.88378919176455,1.0019927322797224,2.3656767140243136,3.047536028977845
311.16158278243631,1.0017438419637172,2.3662895597527731,3.0156305434055213
315.49900649580917,1.0017893733863312,2.3661038993274928,2.9610414476496203
319.89689154345376,1.0017977234300426,2.3660271619118305,2.9254854415063036
324.35608072358144,1.0021649794231799,2.3651877353668871,2.8846885644414328
328.87742858255132,1.0018887223400739,2.3661605372300589,2.8439899597771614
333.46180157863694,1.0019305662333604,2.3661788206814616,2.7901994872833455
338.11007824806853,1.0020929080921979,2.3656724633351769,2.7590314790456603
342.82314937339743,1.001951231984916,2.3665074273118636,2.7180489002918478
347.60191815419807,1.0019142110817318,2.3661931546925001,2.6782238067507649
352.44730038015877,1.0016197052515032,2.3667992156998801,2.637807054312626
357.36022460657881,1.0019232127055935,2.3666597053174772,2.5977099074042656
362.34163233231533,1.0017718462689988,2.3670520130094039,2.5582258578435813
367.39247818020777,1.0020053313282531,2.3660525820775891,2.5162211744573453
372.51373008002133,1.0020989113541185,2.3664114217962657,2.485247581688665
377.70636945393687,1.0017533733808008,2.3672186043655516,2.448871022511895
382.97139140462849,1.0019355131807159,2.3667822953214412,2.4128827576129943
388.3098049059609,1.0019284675824074,2.3667484877388802,2.3772582209978026
393.7226329963483,1.001963339146916,2.3669039602975492,2.3404363916547766
399.2109129748053,1.0018984840571667,2.3671166928075609,2.2998876119167306
404.77569659973261,1.0019375527855447,2.3664102265670692,2.2778174583503983
410.41805029047134,1.001812713579626,2.3665154571604123,2.2401353823569536
416.1390553316711,1.0018002058529574,2.366610981142744,2.2035850717143148
421.93980808050287,1.0018302491260134,2.3666543839255825,2.1662887388458145
427.82142017676216,1.0018205531002944,2.3670908973244233,2.1373830812777328
433.78501875589933,1.0016778487873703,2.3669875217842611,2.1027292469344658
439.83174666502288,1.0018585496268138,2.3665859409873953,2.0867728745588394
445.96276268190957,1.0017538055456829,2.3671374994985346,2.0324766215847916
452.1792417370707,1.0018194293708,2.3669511325367476,2.0015783172094643
458.48237513891013,1.0017251132553164,2.3676444817042914,1.974573471737223
464.87337080202616,1.0017445520143518,2.3671453668455755,1.9440002378020793
471.35345347869116,1.002076451249668,2.3663430390130586,1.9156102587083002
477.92386499356053,1.0018077010955868,2.3666427530178256,1.8940705178946757
484.58586448165005,1.0018553414907718,2.3667115034070818,1.8579022508588565
491.34072862963666,1.0019412408374588,2.3672318408114377,1.8213392127299528
498.18975192051647,1.0017768585137177,2.366875916309886,1.7992348616224447
505.13424688167714,1.0019469358797957,2.367201534551771,1.7796466149871364
512.17554433642465,1.0016867877973086,2.3668832214227167,1.7465979099451943
519.31499365902175,1.0019689195119761,2.3670836206356993,1.7220228210647051
526.55396303327609,1.0017161298147637,2.3675962858179957,1.6829577580048891
533.89383971473615,1.0020640812156074,2.3671242968136585,1.6601608431793267
541.33603029653875,1.0022075723582875,2.3670704597687653,1.6330842354005455
548.88196097896764,1.0018394972983873,2.3675549985664337,1.6048440269953801
556.53307784276512,1.0015205187101497,2.3681273078748242,1.5774874411992386
564.29084712625422,1.0017018868674683,2.3676553061611161,1.5427823880799814
572.15675550632579,1.0020189958786585,2.3673889017542411,1.5255770236854858
580.13231038333788,1.0017968055832631,2.3678221837955986,1.4966759613668614
588.21904016999622,1.0018177195269291,2.3678097564563889,1.4816843797218837
596.41849458424656,1.0019327902504567,2.367179778121018,1.4542677965982307
604.7322449462655,1.0018489099949335,2.367856134071713,1.4168068770042055
613.16188447957757,1.0021567087402765,2.3668824766691787,1.406508231775959
621.70902861638342,1.0019168165145977,2.3675283920331638,1.3801378927913177
630.37531530712818,1.0018509036932912,2.3678363022548092,1.34958372175835
639.16240533440123,1.0017309392104732,2.3679072590600549,1.3245711989849553
648.0719826311971,1.001903536682067,2.3677773573995768,1.2819622938675366
657.10575460362782,1.0017928999593133,2.3678657893036514,1.279887476981294
666.26545245811565,1.0015888986133639,2.3681064792943998,1.2581184811246731
675.55283153316532,1.0018968467742193,2.3676221696721464,1.2274445983031015
684.9696716357447,1.0016848271778591,2.3683361190729681,1.218729258811436
694.51777738237035,1.0019073244256094,2.3675996814976217,1.1938679750870449
704.19897854492956,1.0013867730134132,2.3684189229038055,1.1708526285149787
714.01513040134103,1.0017401598237521,2.3682720522584417,1.1365439498537739
723.96811409108773,1.0019809539641231,2.3677817580090941,1.1164977777718832
734.05983697572185,1.0017194807494947,2.3677704579537511,1.0958940628979121
744.29223300437661,1.0018570627043502,2.3677061306667779,1.0879291542198359
754.66726308439024,1.0017787242910059,2.3676697319033386,1.0638761999906592
765.18691545708248,1.0018672469969945,2.3678961879384604,1.0461201904235935
775.85320607878441,1.0020591561953966,2.3674185287811751,1.0163285735711725
786.66817900715898,1.0020971845104039,2.3678181549802226,0.99188012820536642
797.633906792929,1.0018485789928504,2.3679944214247675,0.97601838281278219
808.75249087704572,1.0016118219328947,2.3682707119604141,0.95692010308437148
820.02606199341392,1.0017901578148729,2.3681596987953797,0.92120882573189533
831.45678057720727,1.001826435767825,2.3681092352937427,0.90675857093172851
843.04683717889759,1.0018719444195463,2.3682671770274091,0.90248024031686214
854.79845288404135,1.0019522012558415,2.3680283990826561,0.87677523141501368
866.71387973892342,1.0017459354264524,2.3681996477216813,0.85973242470320344
878.79540118213288,1.001607751315551,2.3683233423893038,0.8341586883448997
891.04533248215228,1.001869977273204,2.3682269233977156,0.83046920306247074
903.46602118105341,1.001509182616662,2.3687039153327123,0.80648059027719654
916.059847544371,1.0019678388965079,2.3680408298712421,0.78799371279930597
928.82922501725079,1.0016231215199263,2.3682584640930111,0.77477654546116437
941.77660068695286,1.0016303700155111,2.3681516488120371,0.73530475713212695
954.90445575180865,1.0018260208888192,2.3681881235834488,0.73857803929939791
968.21530599670859,1.0017374991002008,2.3683652022892936,0.71191150907010581
981.71170227522032,1.0016125496215891,2.3685620123822879,0.69225261151814266
995.39623099842436,1.0017785464000779,2.3681451697024727,0.68474882209649479
1009.2715146305718,1.0015921191071888,2.3684383324020311,0.65278962900791271
1023.3402121916428,1.0016698458141122,2.3684688332258288,0.64397750322818581
1037.6050197669122,1.0021334658685437,2.3678114004308672,0.62870835884175413
1052.0686710236239,1.0016937081977397,2.3684573494720969,0.60342449413937516
1066.733937734858,1.0016374927107699,2.3684758895958171,0.57053921224793669
1081.603630310711,1.0018772520933574,2.3682359975447804,0.57229916630817002
1096.6805983368693,1.0018363097730398,2.3684850582068857,0.55612251725567319
1111.9677311207001,1.0012038205542957,2.3690557533924443,0.53937980309235911
1127.4679582449473,1.001472277302289,2.3687307237063764,0.53156978275989175
1143.184250129151,1.0019365158913913,2.3679399704914839,0.49390994072314243
1159.1196185988863,1.0016195518956257,2.3685661550579882,0.48615200216362098
1175.2771174629463,1.001544705618739,2.3684403480509304,0.48413096865955652
1191.65984309856,1.001725637071982,2.3684434388431423,0.45853064355424067
1208.2709350447776,1.0016459865367981,2.3686952641818393,0.45191114400896026
1225.1135766041195,1.0017403713354269,2.3686056721471913,0.43118349350640983
1242.1909954526172,1.0018142132851668,2.368424784701761,0.41001433365931916
1259.5064642583591,1.001425706938226,2.3690642812827298,0.41169957074913555
1277.063301308644,1.0015299326715152,2.3689012786548296,0.38456417900309248
1294.8648711459055,1.001248584296822,2.3689419718375579,0.35439780299014956
1312.9145852124655,1.0014155223103851,2.3687533403964007,0.35882349967299376
1331.215902504309,1.0019101784702431,2.3679237260711159,0.32745769334110264
1349.7723302339425,1.0014655391885146,2.3689952073738452,0.32007956214123112
1368.58742450252,1.0014597706667541,2.368904740043285,0.31015468433423621
1387.6647909813084,1.001763614486346,2.3685451281024985,0.2836603975690366
1407.0080856026864,1.0019211862469535,2.3685161479642196,0.27089712118437603
1426.6210152607375,1.0015019260959095,2.368800415227418,0.26839185198093674
1446.5073385216479,1.001156940092133,2.3691803698024163,0.24921597955881225
1466.6708663439686,1.0016687096997723,2.3687956704269597,0.22517478333818985
1487.1154628089553,1.001737235182891,2.368301674290755,0.21730177862589528
1507.8450458610519,1.0014945213792461,2.3691016712301951,0.18486544190086818
1528.8635880587319,1.0014058885203367,2.3688546689829888,0.18280401889657583
1550.1751173357704,1.001540028312768,2.3687731547573692,0.17500731610587827
1571.7837177731644,1.0016387513476612,2.3686669124633388,0.15934050634510299
1593.6935303817752,1.0018420035565547,2.368599579155231,0.12959526218040196
1615.90875389592,1.0019213955349668,2.3680930502141981,0.12464228543659317
1638.4336455779846,1.0017085109669452,2.3688616996770424,0.10800993217262089
1661.2725220342948,1.0011825884750198,2.3694849055299771,0.092466598556441681
1684.429760042316,1.0017510623744832,2.3681843540121763,0.078114486045233633
1707.9097973894293,1.0019602824148686,2.368231336561029,0.060803156143606429
1731.7171337233547,1.0017038409032679,2.3686044126964902,0.068524058896503703
1755.8563314144706,1.001122996835482,2.369607974674659,0.034692027493605337
1780.3320164301147,1.001497951667998,2.3688820709076586,0.019072692482374975
1805.1488792211101,1.0017259004713635,2.3688876879716978,0.0066318406879872782
1830.311675620613,1.0014581164870082,2.3690820467011551,-0.020368190029529387
1855.8252277555198,1.0016681862276087,2.3689825118613821,-0.020482710792236958
1881.6944249705564,1.0014429695392955,2.3689595184860992,-0.026512013093523024
1907.9242247652669,1.0013361912408867,2.3694076507532102,-0.055101390127390459
1934.5196537440463,1.0011860691741845,2.3691546029727708,-0.06222468098045475
1961.4858085794326,1.0014125258825453,2.368886835745986,-0.066857230457451067
1988.8278569888107,1.0015883304356596,2.3689357356603189,-0.075485018290077477
2016.5510387247484,1.0014574559417881,2.3692693810251879,-0.10816598159721025
2044.6606665791178,1.0015317290927324,2.3690980097905143,-0.12927351071252247
2073.1621274012323,1.0015064316327886,2.3691340805806997,-0.14526271821782188
2102.0608831301593,1.0015016732575495,2.3689392004107264,-0.13979834740103403
2131.3624718414399,1.0014254102743219,2.3691695509157218,-0.16316563007424634
2161.0725088083786,1.0012502639547922,2.3692812141419886,-0.18375285253011953
2191.1966875781509,1.0010600890409558,2.3695722516367925,-0.19682714182908967
2221.7407810628856,1.0014752264183828,2.369251407926503,-0.21136731751812476
2252.7106426459827,1.0016744624888156,2.3688600447428674,-0.21190197959938928
2284.1122073038255,1.0013646049974698,2.3691485860802386,-0.23569553042207758
2315.951492743156,1.001019384112231,2.3695403697920523,-0.24699132045564909
2348.2346005542777,1.0014907479422388,2.3691387474573515,-0.2618552204497604
2380.9677173803607,1.001400115800406,2.369335121328183,-0.2802487332722734
2414.1571161030201,1.001573616415937,2.3687616584292193,-0.29405747545065708
2447.809157044444,1.0013302376029518,2.3692254995930329,-0.30419623533359186
2481.9302891862562,1.0012770179562636,2.3695465600605385,-0.33364511127859942
2516.5270514053941,1.0013227287879851,2.3690842041283555,-0.33614277549070692
2551.6060737271864,1.0014624998853501,2.3694719859547879,-0.36966074681734717
2587.1740785959255,1.0014192942968032,2.3691618940882049,-0.372850407277312
2623.2378821631251,1.0013663694033894,2.369253329831535,-0.37592369107589718
2659.8043955937583,1.0015005294056556,2.3691887406733909,-0.38932844038934888
