#Digilent WaveForms Network Analyzer - Bode
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-09 16:33:15.816
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 500
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42113 V
#Offset: 0.000260719 V
#Relative: no
#Channel: Channel 2
#Range: 5.45542 V
#Offset: 8.94103e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (°)
100.00000000000011,1.0020191906113158,1.2795386576231007,9.4954467427661626
101.39394576752927,1.0019751437936331,1.2789806329587623,9.3646512184582349
102.80732238308657,1.001899603743581,1.279589274818475,9.2493676342196522
104.24040070215578,1.0019642426590032,1.279383326206889,9.1147166511908058
105.69345535579895,1.0018638370609192,1.279649757640251,9.0030538721050419
107.16676480328644,1.002094689887771,1.279141167302196,8.864554445064897
108.6606113854598,1.0018819500066951,1.2797583320830301,8.7482826516634518
110.17528137883886,1.0018596719015003,1.2797676990997793,8.6311843814130498
111.71106505048253,1.0017997581051548,1.2799426399016529,8.5176313024672083
113.2682567136155,1.001993659032951,1.2797514889968644,8.4057673882325616
114.84715478402902,1.0020540403617448,1.2796152163592367,8.2906671362857196
116.44806183726878,1.002016996958059,1.2798059275440798,8.1701885858327259
118.07128466661916,1.0021875164777483,1.2795443884994704,8.0564699719147086
119.71713434189681,1.0018946784227027,1.2799647630765825,7.9419689039166741
121.38592626906289,1.0019757009903218,1.2794084046902137,7.8352323103651713
123.0779802506667,1.0019785149726541,1.2797550749434832,7.7160333852624916
124.79362054713128,1.0020176833429066,1.2797024490892586,7.6275622139267227
126.53317593889443,1.0020239629264862,1.2795151391403892,7.5293297562518475
128.29697978941488,1.0020592044982293,1.2796927607999218,7.4059590685257675
130.08537010905732,1.0018728242701165,1.2799858017650732,7.3115579614214994
131.89868961986721,1.0018680798397424,1.2799748309589567,7.2055234760128783
133.73728582124977,1.0019047935762264,1.2799333938212241,7.1086942098210102
135.60151105656348,1.0018626010220912,1.2801069285175286,7.0017661825225304
137.49172258064218,1.001886830544974,1.2799717322217532,6.9143371714787776
139.40828262825801,1.0020013255787266,1.2799970869747626,6.8256832382701589
141.35155848353972,1.0018025874244447,1.2802584167025328,6.7347154446445803
143.32192255035753,1.0018780787492059,1.2799229804638728,6.6309234593759925
145.31975242368969,1.0020984995360529,1.280058835154938,6.532138255879147
147.34543096198374,1.0019460772172273,1.2799719096423079,6.4340902535388693
149.39934636052578,1.0021555979781589,1.2796469449764576,6.3606314250549474
151.48189222583474,1.0017797056412068,1.2801610724712822,6.2759102621830039
153.59346765108987,1.0019498603501009,1.2802717171886024,6.1884511884257165
155.73447729261352,1.0019651119795567,1.2802397732208848,6.0902670321346619
157.90533144741758,1.0019507741870735,1.2801934676973654,6.0172384654471855
160.10644613183194,1.0018793545000328,1.2804902260278501,5.9268233911144321
162.33824316122798,1.0020237977430619,1.2804755684710836,5.8399884991112287
164.60115023085515,1.0018060896906646,1.2806461661160713,5.7552043844010257
166.89560099780249,1.0017882102691826,1.2808047247949388,5.6749373731853296
169.22203516410391,1.0018980102378736,1.2807611872152092,5.5926697506425711
171.58089856100068,1.0019872638009959,1.2805945386689839,5.5177628360799247
173.97264323438026,1.0020283317774017,1.2804081722614093,5.4359202486725859
176.39772753140454,1.0018953971555999,1.2808519638975802,5.363509732279141
178.85661618834635,1.0020749981226225,1.280564782228415,5.2832184681108458
181.34978041964973,1.0018734181169162,1.2807865469334776,5.203622854125598
183.87769800823287,1.0018980276084546,1.2806835609279881,5.1371002130412364
186.4408533970487,1.0017521430052561,1.2808881696721321,5.0656134535419284
189.03973778192235,1.0018824987454111,1.2808401698852632,4.9712543192281942
191.67484920568171,1.0021174532364885,1.2807331629159067,4.9193025268531159
194.34669265360222,1.0018506834957637,1.2809833402329183,4.8468195144964454
197.05578015018003,1.0018386432999176,1.281159207610209,4.7870010645922321
199.80263085725528,1.0018725297187951,1.2809719387891882,4.7113508765335155
202.58777117350192,1.0019438350551739,1.2810146349305962,4.647617106002258
205.41173483530662,1.0020614931026497,1.2808272079049101,4.589128030910814
208.27506301905166,1.0018484888321302,1.2812894648534665,4.5103930976420941
211.17830444482468,1.00183362937922,1.2809020603187595,4.4491449575402982
214.12201548157316,1.0019502283742883,1.2811922976764665,4.3786549808869211
217.10676025372672,1.0018679806932549,1.2812947598971667,4.2877095901389168
220.13311074930323,1.0019322217614459,1.2813208408557013,4.2459384007209451
223.20164692952372,1.001680413056931,1.2815808704761167,4.1967624940641883
226.31295683995319,1.0020006295220385,1.2812553197515852,4.1197370447895878
229.46763672319386,1.0019865458964876,1.2796161356001645,4.0678208729513763
232.66629113314602,1.0018546024156634,1.2815355715925287,4.0004103774417672
235.90953305086384,1.0018073906227078,1.2814690245387312,3.9501659896027377
239.19798400202424,1.0018163604261425,1.2814247396148652,3.8989088992509906
242.53227417603554,1.0021293941322249,1.2809970692123684,3.842824101137154
245.91304254680466,1.0017876767249811,1.2817279018960384,3.7767347903078416
249.34093699518831,1.0019937262682226,1.2816120394342139,3.7373493035718326
252.81661443315031,1.0020122341132063,1.2814927325165066,3.6784424337878079
256.34074092965176,1.0018589289187569,1.2815605493565996,3.599738455923216
259.91399183829355,1.0018197432236462,1.2816491314975664,3.5648524440346989
263.53705192673982,1.001817221902721,1.2817824498415262,3.502529767085214
267.21061550794383,1.0020946503381327,1.2814840927571884,3.4388351085490712
270.93538657320545,1.0020338848465775,1.281634180458932,3.4001102084434791
274.71207892708145,1.0020468791235682,1.2816223919359055,3.3508124632440541
278.54141632417713,1.0018031303153627,1.2819256839169126,3.3065042549364421
282.42413260784383,1.0018127528534517,1.2819852385325197,3.2617120958983463
286.36097185081189,1.0019967217414198,1.2815484566549167,3.1986695942277095
290.35268849778168,1.0017855393853023,1.2818933149614862,3.1277320461450415
294.40004751000367,1.0018118935202391,1.2818496420721457,3.1126905916441956
298.50382451187352,1.0018975514395161,1.2820898857536303,3.0547476330203551
302.66480593956919,1.0018331402589018,1.281978266698532,3.0165337906122502
306.88378919176455,1.0018862476234429,1.2818353504580249,2.9592892703209941
311.16158278243631,1.0018242724507269,1.2818330799650959,2.9158908870729476
315.49900649580917,1.0019725961974977,1.2817928538924854,2.8923290672455551
319.89689154345376,1.0016737455392299,1.2815045170631492,2.8282533040854929
324.35608072358144,1.0019401802999788,1.2819157244107535,2.7854795634380025
328.87742858255132,1.0020078234575232,1.2820584710967333,2.7415687073195016
333.46180157863694,1.0018583081078223,1.2819768252698633,2.7195383941279658
338.11007824806853,1.0019468356785084,1.2820049507399514,2.6558077636232014
342.82314937339743,1.0017709110989412,1.2817299277291669,2.6113854128907548
347.60191815419807,1.001904801987916,1.281897782983983,2.5867719733852397
352.44730038015877,1.0017723464827801,1.2823040782420592,2.529765131313674
357.36022460657881,1.001631244419076,1.2819091009751173,2.4652574450501561
362.34163233231533,1.0018043957644549,1.2818850165620725,2.4352485353513771
367.39247818020777,1.0019660020383574,1.2819403498084934,2.394780157069988
372.51373008002133,1.0017444369978137,1.2817832952224768,2.3600852737067868
377.70636945393687,1.0020565923920226,1.2820378453873578,2.3326058421619393
382.97139140462849,1.0019563884542724,1.2821152447249018,2.2835630335268986
388.3098049059609,1.0018200401284818,1.2821199408011306,2.2619647327254304
393.7226329963483,1.0019195519131394,1.2818721595314961,2.2165417613757086
399.2109129748053,1.0018620583008584,1.2817500897610601,2.174638586536318
404.77569659973261,1.0020199890277366,1.2817601519006767,2.1416478904982768
410.41805029047134,1.001971124460894,1.2820030670609521,2.0859648923559178
416.1390553316711,1.0016571491297122,1.2823293215482325,2.0756255648641009
421.93980808050287,1.0017682320218271,1.2819966798940545,2.0423585012865146
427.82142017676216,1.0018702700158517,1.2821677788267181,1.9813802038035107
433.78501875589933,1.0019746774663354,1.2818823637923491,1.9390635832494638
439.83174666502288,1.0018114315980271,1.2821930812693174,1.928459158039864
445.96276268190957,1.0017948753548027,1.2822938195091051,1.8882399835925412
452.1792417370707,1.0018351522311923,1.2815012083223432,1.838731343194894
458.48237513891013,1.0018393682547218,1.282251142835598,1.8186965422390386
464.87337080202616,1.0019406668127182,1.2821549454136174,1.7782612453345905
471.35345347869116,1.0016412330813624,1.2825077641229583,1.7564844980623824
477.92386499356053,1.0020134163426746,1.2821416538287236,1.7405594400681537
484.58586448165005,1.0018780121498141,1.2818846974999794,1.688104743229415
491.34072862963666,1.0020402029730444,1.2815514161467862,1.6565247855321914
498.18975192051647,1.0020828366765562,1.2817348110597764,1.6089066920269346
505.13424688167714,1.0020150467660223,1.2818929607940532,1.5974243508588017
512.17554433642465,1.0018588891789062,1.2823168648999543,1.568563953860548
519.31499365902175,1.0020045310756092,1.2821608674036726,1.5316985737748752
526.55396303327609,1.0017837979745501,1.2819019776163325,1.4976885038086749
533.89383971473615,1.0017204516827576,1.2823777668364436,1.46899891116351
541.33603029653875,1.001735900607482,1.2824838194809942,1.4453407144640096
548.88196097896764,1.0016979643640653,1.2821662518167061,1.406198255201474
556.53307784276512,1.0015804823917698,1.2824834088418664,1.370341447490155
564.29084712625422,1.0018633652424811,1.2821757888620897,1.3772267834307712
572.15675550632579,1.0019434721460323,1.2818152166144492,1.3315621012030689
580.13231038333788,1.0019911347097219,1.2822320546857893,1.305226726102461
588.21904016999622,1.0018905782593988,1.2822188189462354,1.2617730707294186
596.41849458424656,1.0017620311076261,1.2823843419081469,1.2445546374476351
604.7322449462655,1.0018088334228619,1.282294206614516,1.2242870666739094
613.16188447957757,1.0019247838107157,1.2822685581834716,1.1783710861923282
621.70902861638342,1.0015963784204909,1.2824783674468765,1.1630306997919604
630.37531530712818,1.0019325795291631,1.2821855595050553,1.1451795589047578
639.16240533440123,1.0017123310888925,1.2823947039229275,1.1218110162615247
648.0719826311971,1.0019855591517721,1.2822044519263027,1.0932180561298424
657.10575460362782,1.0020272930275649,1.282185928135964,1.053923890619501
666.26545245811565,1.001831052413668,1.2822728900440483,1.0244013679011061
675.55283153316532,1.001676253927265,1.2825122855864151,1.007953170420933
684.9696716357447,1.0019463511292743,1.2822004272544163,0.95236477594571056
694.51777738237035,1.0018806551124473,1.2821868208422722,0.9470789649680853
704.19897854492956,1.0018794320875417,1.2822553608537721,0.92287537896852712
714.01513040134103,1.0017961119444838,1.282334871678374,0.9011399335190049
723.96811409108773,1.0014753856377379,1.2827034272031479,0.88161133320318186
734.05983697572185,1.0017831836607765,1.2822660969239801,0.86312586627957444
744.29223300437661,1.0017950945799814,1.2823966603252688,0.81182529539768211
754.66726308439024,1.0020317711956874,1.282053720557762,0.79507887372196251
765.18691545708248,1.0016116503840684,1.2822426171456154,0.77706633537776781
775.85320607878441,1.0018927827293387,1.2822739316481846,0.76172454711326054
786.66817900715898,1.0018825448873534,1.2822068257323178,0.72097198122148143
797.633906792929,1.0019342847174821,1.2821170099226151,0.69709545162481135
808.75249087704572,1.0019057460079046,1.282003226437024,0.69132092060446837
820.02606199341392,1.0018179308536186,1.2821609568561931,0.65059818903439748
831.45678057720727,1.0021350508550637,1.2815633675257834,0.63273213087066438
843.04683717889759,1.0016744389214116,1.282259546681868,0.62142918987716556
854.79845288404135,1.0018320145703161,1.2816855721264249,0.58187870580610479
866.71387973892342,1.0018913336194957,1.2817395279632975,0.56322810603900564
878.79540118213288,1.0019093351524644,1.2820134378624017,0.55206127043766173
891.04533248215228,1.0016400094283233,1.2823846571513497,0.50724459167804525
903.46602118105341,1.001940260386071,1.2819520424219979,0.51572408435866635
916.059847544371,1.0018417544010749,1.2820960539812321,0.48193235079058638
928.82922501725079,1.0017787383562207,1.2816845909585781,0.44098631021551427
941.77660068695286,1.0017826257756812,1.2821296396819675,0.42899481976193243
954.90445575180865,1.0014092745274223,1.2808427382289009,0.41445183185757628
968.21530599670859,1.0017420304004512,1.2821955322059073,0.38538375167280492
981.71170227522032,1.0017179015806392,1.2823352560884473,0.35757248592933166
995.39623099842436,1.0017442605376179,1.2823187769841171,0.3444191052358434
1009.2715146305718,1.0018369171110952,1.2821587730006943,0.33141880960126002
1023.3402121916428,1.0017924537456842,1.2822667584281762,0.31280892341126165
1037.6050197669122,1.0016850243920608,1.2822592528295429,0.2766749938465729
